Package Name,License,Homepage,Pypi Link,Author,Summary,Docker images
blueliv-python-sdk,MIT,https://github.com/Blueliv/api-python-sdk,,Blueliv community@blueliv.com,Blueliv API SDK for Python,demisto/blueliv
boltons,BSD License,,https://pypi.org/project/boltons/,Mahmoud Hashemi <mahmoud@hatnote.com>,"When they're not builtins, they're boltons.",demisto/py42
boto3,Apache Software License,https://github.com/boto/boto3,https://pypi.org/project/boto3/,Amazon Web Services,The AWS SDK for Python,"demisto/ml-telemetry, demisto/boto3, demisto/rubrik-polaris-sdk-py3, demisto/py3-native, demisto/carbon-black-cloud, demisto/snowflake, demisto/slackv3, demisto/boto3py3"
botocore,Apache Software License,https://github.com/boto/botocore,https://pypi.org/project/botocore/,Amazon Web Services,"Low-level, data-driven core of boto 3.","demisto/ml-telemetry, demisto/boto3, demisto/rubrik-polaris-sdk-py3, demisto/py3-native, demisto/carbon-black-cloud, demisto/snowflake, demisto/slackv3, demisto/boto3py3"
bottle,MIT License,http://bottlepy.org/,https://pypi.org/project/bottle/,Marcel Hellkamp marc@gsites.de,Fast and simple WSGI-framework for small web-applications.,demisto/bottle
bracex,MIT License,https://github.com/facelessuser/bracex,https://pypi.org/project/bracex/,Isaac Muse Isaac.Muse@gmail.com,Bash style brace expander.,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
bs4,MIT,https://pypi.python.org/pypi/beautifulsoup4,https://pypi.org/project/bs4/,Leonard Richardson leonardr@segfault.org,Dummy package for Beautiful Soup,"demisto/xsoar-tools-hf, demisto/smime-encrypt, demisto/fetch-data, demisto/bs4, demisto/ssl-analyze, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/winrm, demisto/akamai, demisto/pydantic-jwt3, demisto/python_pancloud, demisto/axonius, demisto/py3-native, demisto/taxii-server, demisto/teams, demisto/flask-nginx, demisto/crypto, demisto/python_pancloud_v2, demisto/py3ews, demisto/xml-feed, demisto/keeper-ksm, demisto/auth-utils, demisto/tidy"
bson,BSD,http://github.com/py-bson/bson,https://pypi.org/project/bson/,Ayun Park iamparkayun@gmail.com,BSON codec for Python,demisto/axonius
cabby,BSD License,https://github.com/EclecticIQ/cabby/,https://pypi.org/project/cabby/,EclecticIQ cabby@eclecticiq.com,TAXII client library,"demisto/taxii-server, demisto/taxii"
cached-property,BSD License,https://github.com/pydanny/cached-property,https://pypi.org/project/cached-property/,Daniel Greenfeld pydanny@gmail.com,A decorator for caching properties in classes.,"demisto/exchangelib, demisto/ews, demisto/py2-exchangelib, demisto/py-ews, demisto/armorblox, demisto/py3-native, demisto/py3ews"
cachetools,MIT License,https://github.com/tkem/cachetools,https://pypi.org/project/cachetools/,Thomas Kemmer tkemmer@computer.org,Extensible memoizing collections and decorators,"demisto/gvault, demisto/xsoar-tools-hf, demisto/google-cloud-securitycenter, demisto/google-api, demisto/opencti-v4, demisto/resilient, demisto/google-cloud-translate, demisto/axonius, demisto/rubrik-polaris-sdk-py3, demisto/py3-native, demisto/kubernetespy, demisto/google-cloud-storage, demisto/carbon-black-cloud, demisto/vendors-sdk, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/sublime, demisto/google-k8s-engine, demisto/bigquery, demisto/google-vision-api, demisto/googleapi-python3, demisto/google-api-py3, demisto/greynoise, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
carbon-black-cloud-sdk,MIT,https://github.com/carbonblack/carbon-black-cloud-sdk-python,https://pypi.org/project/carbon-black-cloud-sdk/,Carbon Black cb-developer-network@vmware.com,Carbon Black Cloud Python SDK,demisto/carbon-black-cloud
catalogue,MIT License,https://github.com/explosion/catalogue,https://pypi.org/project/catalogue/,Explosion contact@explosion.ai,Super lightweight function registries for your library,"demisto/dl-languages, demisto/ml"
catboost,"Apache License, Version 2.0",https://catboost.ai,https://pypi.org/project/catboost/,CatBoost Developers,Catboost Python Package,"demisto/dl-languages, demisto/ml, demisto/mlurlphishing"
cbapi,MIT,https://github.com/carbonblack/cbapi-python,https://pypi.org/project/cbapi/,Carbon Black dev-support@carbonblack.com,Carbon Black REST API Python Bindings,demisto/carbon-black-cloud
certifi,Mozilla Public License 2.0 (MPL 2.0),https://certifi.io/,https://pypi.org/project/certifi/,Kenneth Reitz me@kennethreitz.com,Python package for providing Mozilla's CA Bundle.,"demisto/cylance_protect_v2, demisto/vmray, demisto/symantec_mss, demisto/exchangelib, demisto/tldextract, demisto/tenable_io, demisto/exchange, demisto/python3.7, demisto/pdfx2, demisto/ews, demisto/pyquery, demisto/threatconnect, demisto/panads3, demisto/dl, demisto/opencti-v4.1.2, demisto/powershell-core, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
cffi,MIT,http://cffi.readthedocs.org,https://pypi.org/project/cffi/,"Armin Rigo, Maciej Fijalkowski python-cffi@googlegroups.com",Foreign Function Interface for Python calling C code.,"demisto/symantec_mss, demisto/exchangelib, demisto/ews, demisto/py2-exchangelib, demisto/smime-encrypt, demisto/ssl-analyze, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/winrm, demisto/akamai, demisto/pydantic-jwt3, demisto/python_pancloud, demisto/py-ews, demisto/resilient, demisto/axonius, demisto/sharepoint, demisto/smbprotocol, demisto/exodusintelligence, demisto/py3-native, demisto/taxii-server, demisto/teams, demisto/flask-nginx, demisto/py3-tools, demisto/keepercommander, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/vmware, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/keeper-ksm, demisto/netmiko, demisto/parse-emails, demisto/snowflake, demisto/py3-tools-ubi, demisto/oci, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/panw-iot, demisto/devo, demisto/tidy, demisto/demisto-sdk"
cfgv,MIT License,https://github.com/asottile/cfgv,https://pypi.org/project/cfgv/,Anthony Sottile asottile@umich.edu,Validate configuration and produce human readable error messages.,"demisto/xsoar-tools, demisto/demisto-sdk"
chardet,GNU Library or Lesser General Public License (LGPL),https://github.com/chardet/chardet,https://pypi.org/project/chardet/,Daniel Blanchard dan.blanchard@gmail.com,Universal encoding detector for Python 2 and 3,"demisto/cylance_protect_v2, demisto/pdfx, demisto/vmray, demisto/symantec_mss, demisto/exchangelib, demisto/tldextract, demisto/tenable_io, demisto/exchange, demisto/python3.7, demisto/pdfx2, demisto/ews, demisto/pyquery, demisto/threatconnect, demisto/panads3, demisto/dl, demisto/opencti-v4.1.2, demisto/powershell-core, demisto/xgboost, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/opencti, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/ippysocks, demisto/dempcap, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/threatconnect-sdk, demisto/py-ews, demisto/trustar, demisto/py3-native, demisto/splunksdk, demisto/polyswarm, demisto/sane-doc-reports, demisto/xsoar-tools, demisto/py3ews, demisto/parse-emails, demisto/google-vision-api, demisto/demisto-sdk"
charset-normalizer,MIT License,https://github.com/ousret/charset_normalizer,https://pypi.org/project/charset-normalizer/,Ahmed TAHRI @Ousret ahmed.tahri@cloudnursery.dev,"The Real First Universal Charset Detector. Open, modern and actively maintained alternative to Chardet.","demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/distorm3, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
